P1,P2,T1,T2,N2,Ar,O2,a2_ref,a2_rival,d1_ref,d2_ref,d1_rival,d2_rival,H_ref,H_rival
219.4971572,219.4971572,85.10896368,88.23030246,0.5,0.5,0,0,0,30.54355989,30.0671555,30.54387138,30.06770138,160.7015214,178.9907055
219.4971572,219.4971572,88.23030246,91.58299845,0.5,0.5,0,1,1,30.0671555,0.30748828,30.06770138,0.307489979,5805.631427,5910.282493
219.4971572,219.4971572,91.58299845,95.19688857,0.5,0.5,0,1,1,0.30748828,0.293616553,0.307489979,0.293619143,100.1555034,102.0725482
219.4971572,219.4971572,95.19688857,99.10737368,0.5,0.5,0,1,1,0.293616553,0.280119009,0.293619143,0.280122109,107.1807728,108.3178081
219.4971572,219.4971572,99.10737368,103.3568058,0.5,0.5,0,1,1,0.280119009,0.266941937,0.280122109,0.26694525,115.2650058,115.8648956
219.4971572,219.4971572,103.3568058,107.9963174,0.5,0.5,0,1,1,0.266941937,0.254036228,0.26694525,0.25403953,124.6273476,124.8468459
219.4971572,219.4971572,107.9963174,113.0882684,0.5,0.5,0,1,1,0.254036228,0.241356311,0.25403953,0.241359438,135.5481465,135.4951823
219.4971572,219.4971572,113.0882684,118.7095703,0.5,0.5,0,1,1,0.241356311,0.228859212,0.241359438,0.228862051,148.3908141,148.1444633
219.4971572,219.4971572,118.7095703,124.9562822,0.5,0.5,0,1,1,0.228859212,0.2165037,0.228862051,0.216506177,163.6335332,163.2551535
219.4971572,219.4971572,124.9562822,131.9500886,0.5,0.5,0,1,1,0.2165037,0.204249444,0.216506177,0.204251522,181.9162325,181.4558185
219.4971572,219.4971572,131.9500886,139.8476356,0.5,0.5,0,1,1,0.204249444,0.19205616,0.204251522,0.192057825,204.1118976,203.611762
219.4971572,219.4971572,139.8476356,148.8543261,0.5,0.5,0,1,1,0.19205616,0.179882656,0.192057825,0.179883914,231.4378681,230.9348059
219.4971572,219.4971572,148.8543261,159.2453004,0.5,0.5,0,1,1,0.179882656,0.167685725,0.179883914,0.167686598,265.6351773,265.1617534
219.4971572,219.4971572,159.2453004,171.3984319,0.5,0.5,0,1,1,0.167685725,0.155418752,0.167686598,0.155419274,309.2684203,308.8537227
219.4971572,219.4971572,171.3984319,185.8483024,0.5,0.5,0,1,1,0.155418752,0.14302988,0.155419274,0.143030091,366.2493919,365.9193811
219.4971572,219.4971572,185.8483024,203.3787513,0.5,0.5,0,1,1,0.14302988,0.130459424,0.143030091,0.130459371,442.8000013,442.5773944
219.4971572,219.4971572,203.3787513,225.1909242,0.5,0.5,0,1,1,0.130459424,0.117636053,0.130459371,0.117635786,549.3377179,549.2411194
219.4971572,219.4971572,225.1909242,253.2309977,0.5,0.5,0,1,1,0.117636053,0.104470759,0.117635786,0.104470329,704.4676887,704.5095319
219.4971572,219.4971572,253.2309977,290.8907277,0.5,0.5,0,1,1,0.104470759,0.090846675,0.104470329,0.090846137,944.3311053,944.514734
219.4971572,219.4971572,290.8907277,344.7008089,0.5,0.5,0,1,1,0.090846675,0.076600268,0.090846137,0.076599677,1347.680462,1348.001663
219.4971572,219.4971572,344.7008089,429.2066067,0.5,0.5,0,1,1,0.076600268,0.061482185,0.076599677,0.06148152,2117.891229,2118.082059
219.4971572,219.4971572,429.2066067,585.450319,0.5,0.5,0,1,1,0.061482185,0.045060238,0.06148152,0.045060123,3942.957928,3943.761943
219.4971572,219.4971572,585.450319,1000,0.5,0.5,0,1,1,0.045060238,0.026381186,0.045060123,0.026380945,10816.04608,10816.26741
219.4971572,250.5349689,1000,68,0.5,0.5,0,0,0,0.026381186,32.79845354,0.026380945,32.79907227,-30530.89832,-30459.43323
250.5349689,250.5349689,68,70.04454961,0.5,0.5,0,0,0,32.79845354,32.56935219,32.79907227,32.56969679,224.6005497,137.6597469
250.5349689,250.5349689,70.04454961,72.20151826,0.5,0.5,0,0,0,32.56935219,32.3127898,32.56969679,32.31294747,199.9729402,139.8153068
250.5349689,250.5349689,72.20151826,74.48170837,0.5,0.5,0,0,0,32.3127898,32.02736349,32.31294747,32.02741326,181.3605839,143.044784
250.5349689,250.5349689,74.48170837,76.8974107,0.5,0.5,0,0,0,32.02736349,31.7111129,32.02741326,31.7111274,168.1506128,147.4259845
250.5349689,250.5349689,76.8974107,79.46267512,0.5,0.5,0,0,0,31.7111129,31.36139432,31.7111274,31.36144158,159.8295758,153.0567993
250.5349689,250.5349689,79.46267512,82.19364377,0.5,0.5,0,0,0,31.36139432,30.97469698,31.36144158,30.97484267,155.9870518,160.0649526
250.5349689,250.5349689,82.19364377,85.10896368,0.5,0.5,0,0,0,30.97469698,30.54637179,30.97484267,30.54668178,156.3241133,168.6218349
250.5349689,250.5349689,85.10896368,88.23030246,0.5,0.5,0,0,0,30.54637179,30.07022044,30.54668178,30.07076433,160.6702599,178.9635179
250.5349689,250.5349689,88.23030246,91.58299845,0.5,0.5,0,0.701864726,0.667537249,30.07022044,0.502495581,30.07076433,0.527867942,4057.678871,3934.44911
250.5349689,250.5349689,91.58299845,95.19688857,0.5,0.5,0,1,1,0.502495581,0.338121653,0.527867942,0.338126473,1828.295041,2058.008371
250.5349689,250.5349689,95.19688857,99.10737368,0.5,0.5,0,1,1,0.338121653,0.322205789,0.338126473,0.322210998,108.7910893,110.2633832
250.5349689,250.5349689,99.10737368,103.3568058,0.5,0.5,0,1,1,0.322205789,0.306733617,0.322210998,0.306738904,116.7778095,117.5524294
250.5349689,250.5349689,103.3568058,107.9963174,0.5,0.5,0,1,1,0.306733617,0.291637117,0.306738904,0.291642241,126.0506561,126.3472115
250.5349689,250.5349689,107.9963174,113.0882684,0.5,0.5,0,1,1,0.291637117,0.276854442,0.291642241,0.276859228,136.8886629,136.8514517
250.5349689,250.5349689,113.0882684,118.7095703,0.5,0.5,0,1,1,0.276854442,0.262328399,0.276859228,0.262332725,149.6542185,149.3845767
250.5349689,250.5349689,118.7095703,124.9562822,0.5,0.5,0,1,1,0.262328399,0.248005117,0.262332725,0.248008908,164.8247072,164.398476
250.5349689,250.5349689,124.9562822,131.9500886,0.5,0.5,0,1,1,0.248005117,0.233832836,0.248008908,0.233836054,183.0394379,182.5166927
250.5349689,250.5349689,131.9500886,139.8476356,0.5,0.5,0,1,1,0.233832836,0.219760718,0.233836054,0.219763355,205.1709218,204.601487
250.5349689,250.5349689,139.8476356,148.8543261,0.5,0.5,0,1,1,0.219760718,0.205737605,0.219763355,0.205739676,232.4361495,231.8627633
250.5349689,250.5349689,148.8543261,159.2453004,0.5,0.5,0,1,1,0.205737605,0.191710623,0.205739676,0.191712161,266.5759196,266.0360663
250.5349689,250.5349689,159.2453004,171.3984319,0.5,0.5,0,1,1,0.191710623,0.177623499,0.191712161,0.177624549,310.1547045,309.6816584
250.5349689,250.5349689,171.3984319,185.8483024,0.5,0.5,0,1,1,0.177623499,0.163414376,0.177624549,0.163414993,367.0842987,366.7076192
250.5349689,250.5349689,185.8483024,203.3787513,0.5,0.5,0,1,1,0.163414376,0.149012804,0.163414993,0.149013048,443.5867576,443.3322253
250.5349689,250.5349689,203.3787513,225.1909242,0.5,0.5,0,1,1,0.149012804,0.13433532,0.149013048,0.134335257,550.0798928,549.9686155
250.5349689,250.5349689,225.1909242,253.2309977,0.5,0.5,0,1,1,0.13433532,0.11927852,0.134335257,0.119278216,705.1694791,705.2157145
250.5349689,250.5349689,253.2309977,290.8907277,0.5,0.5,0,1,1,0.11927852,0.103707391,0.119278216,0.103706914,944.99779,945.2057523
250.5349689,250.5349689,290.8907277,344.7008089,0.5,0.5,0,1,1,0.103707391,0.087433799,0.103706914,0.08743322,1348.319113,1348.683978
250.5349689,250.5349689,344.7008089,429.2066067,0.5,0.5,0,1,1,0.087433799,0.070171743,0.08743322,0.070171031,2118.550747,2118.762539
250.5349689,250.5349689,429.2066067,585.450319,0.5,0.5,0,1,1,0.070171743,0.051426616,0.070171031,0.051426581,3943.544982,3944.447187
250.5349689,250.5349689,585.450319,1000,0.5,0.5,0,1,1,0.051426616,0.030108589,0.051426581,0.030108343,10816.69969,10816.9568
250.5349689,284.1142757,1000,68,0.5,0.5,0,0,0,0.030108589,32.80052445,0.030108343,32.80114314,-30530.47271,-30459.35124
284.1142757,284.1142757,68,70.04454961,0.5,0.5,0,0,0,32.80052445,32.57150288,32.80114314,32.57184734,224.5813581,137.6565751
284.1142757,284.1142757,70.04454961,72.20151826,0.5,0.5,0,0,0,32.57150288,32.31503393,32.57184734,32.31519132,199.953856,139.809875
284.1142757,284.1142757,72.20151826,74.48170837,0.5,0.5,0,0,0,32.31503393,32.02971715,32.31519132,32.02976649,181.3411345,143.0368934
284.1142757,284.1142757,74.48170837,76.8974107,0.5,0.5,0,0,0,32.02971715,31.71359549,32.02976649,31.71360935,168.1302422,147.4153193
284.1142757,284.1142757,76.8974107,79.46267512,0.5,0.5,0,0,0,31.71359549,31.36402969,31.71360935,31.36407607,159.8075938,153.0428867
284.1142757,284.1142757,79.46267512,82.19364377,0.5,0.5,0,0,0,31.36402969,30.97751516,31.36407607,30.97765964,155.9625576,160.047097
284.1142757,284.1142757,82.19364377,85.10896368,0.5,0.5,0,0,0,30.97751516,30.54941156,30.97765964,30.54971994,156.2958736,168.5990079
284.1142757,284.1142757,85.10896368,88.23030246,0.5,0.5,0,0,0,30.54941156,30.07353344,30.54971994,30.07407519,160.6365038,178.9341702
284.1142757,284.1142757,88.23030246,91.58299845,0.5,0.5,0,0.096172885,0.057202198,30.07353344,3.741698379,30.07407519,5.791086339,686.8158306,502.1691784
284.1142757,284.1142757,91.58299845,95.19688857,0.5,0.5,0,1,1,3.741698379,0.387239863,5.791086339,0.387247935,5177.330393,5468.191151
284.1142757,284.1142757,95.19688857,99.10737368,0.5,0.5,0,1,1,0.387239863,0.368525992,0.387247935,0.368534153,110.6199949,112.5461803
284.1142757,284.1142757,99.10737368,103.3568058,0.5,0.5,0,1,1,0.368525992,0.350421804,0.368534153,0.350429772,118.4832892,119.4914705
284.1142757,284.1142757,103.3568058,107.9963174,0.5,0.5,0,1,1,0.350421804,0.332832498,0.350429772,0.332840047,127.6451005,128.0468382
284.1142757,284.1142757,107.9963174,113.0882684,0.5,0.5,0,1,1,0.332832498,0.315673726,0.332840047,0.315680687,138.3822002,138.372614
284.1142757,284.1142757,113.0882684,118.7095703,0.5,0.5,0,1,1,0.315673726,0.298869066,0.315680687,0.298875325,151.0552457,150.7654397
284.1142757,284.1142757,118.7095703,124.9562822,0.5,0.5,0,1,1,0.298869066,0.282347932,0.298875325,0.282353419,166.1402869,165.6646197
284.1142757,284.1142757,124.9562822,131.9500886,0.5,0.5,0,1,1,0.282347932,0.26604375,0.282353419,0.266048437,184.2756018,183.6864759
284.1142757,284.1142757,131.9500886,139.8476356,0.5,0.5,0,1,1,0.26604375,0.249892288,0.266048437,0.249896177,206.33291,205.6889743
284.1142757,284.1142757,139.8476356,148.8543261,0.5,0.5,0,1,1,0.249892288,0.233829987,0.249896177,0.233833107,233.5286064,232.8793627
284.1142757,284.1142757,148.8543261,159.2453004,0.5,0.5,0,1,1,0.233829987,0.217792185,0.233833107,0.217794583,267.6030628,266.9914706
284.1142757,284.1142757,159.2453004,171.3984319,0.5,0.5,0,1,1,0.217792185,0.201711048,0.217794583,0.201712787,311.1204815,310.5844094
284.1142757,284.1142757,171.3984319,185.8483024,0.5,0.5,0,1,1,0.201711048,0.185512977,0.201712787,0.185514129,367.9925455,367.5654693
284.1142757,284.1142757,185.8483024,203.3787513,0.5,0.5,0,1,1,0.185512977,0.169115091,0.185514129,0.169115735,444.4413784,444.152397
284.1142757,284.1142757,203.3787513,225.1909242,0.5,0.5,0,1,1,0.169115091,0.152420136,0.169115735,0.152420355,550.885088,550.7580135
284.1142757,284.1142757,225.1909242,253.2309977,0.5,0.5,0,1,1,0.152420136,0.13530856,0.152420355,0.135308439,705.9300682,705.9811254
284.1142757,284.1142757,253.2309977,290.8907277,0.5,0.5,0,1,1,0.13530856,0.117625221,0.135308439,0.117624846,945.7197133,945.9540523
284.1142757,284.1142757,290.8907277,344.7008089,0.5,0.5,0,1,1,0.117625221,0.099154929,0.117624846,0.099154389,1349.010209,1349.422344
284.1142757,284.1142757,344.7008089,429.2066067,0.5,0.5,0,1,1,0.099154929,0.079571628,0.099154389,0.079570878,2119.264077,2119.498563
284.1142757,284.1142757,429.2066067,585.450319,0.5,0.5,0,1,1,0.079571628,0.05831281,0.079570878,0.058312887,3944.179724,3945.188154
284.1142757,284.1142757,585.450319,1000,0.5,0.5,0,1,1,0.05831281,0.034140368,0.058312887,0.034140124,10817.4064,10817.70222
284.1142757,320.7143544,1000,68,0.5,0.5,0,0,0,0.034140368,32.8027805,0.034140124,32.80339916,-30530.00593,-30459.25815
320.7143544,320.7143544,68,70.04454961,0.5,0.5,0,0,0,32.8027805,32.57384578,32.80339916,32.5741901,224.5604559,137.6531287
320.7143544,320.7143544,70.04454961,72.20151826,0.5,0.5,0,0,0,32.57384578,32.31747854,32.5741901,32.31763564,199.9330734,139.8039688
320.7143544,320.7143544,72.20151826,74.48170837,0.5,0.5,0,0,0,32.31747854,32.032281,32.31763564,32.03232986,181.3199572,143.0283117
320.7143544,320.7143544,74.48170837,76.8974107,0.5,0.5,0,0,0,32.032281,31.71629966,32.03232986,31.71631283,168.1080654,147.403719
320.7143544,320.7143544,76.8974107,79.46267512,0.5,0.5,0,0,0,31.71629966,31.36690013,31.71631283,31.36694553,159.7836672,153.0277543
320.7143544,320.7143544,79.46267512,82.19364377,0.5,0.5,0,0,0,31.36690013,30.98058451,31.36694553,30.98072767,155.9359022,160.027677
320.7143544,320.7143544,82.19364377,85.10896368,0.5,0.5,0,0,0,30.98058451,30.55272198,30.98072767,30.55302861,156.2651495,168.5741839
320.7143544,320.7143544,85.10896368,88.23030246,0.5,0.5,0,0,0,30.55272198,30.07714107,30.55302861,30.07768048,160.5997878,178.9022606
320.7143544,320.7143544,88.23030246,91.58299845,0.5,0.5,0,0,0,30.07714107,29.54549022,30.07768048,29.54634011,168.9278574,191.3449466
320.7143544,320.7143544,91.58299845,95.19688857,0.5,0.5,0,1,1,29.54549022,0.441994617,29.54634011,0.442007426,5670.933931,5754.180166
320.7143544,320.7143544,95.19688857,99.10737368,0.5,0.5,0,1,1,0.441994617,0.419993843,0.442007426,0.420006129,112.7258708,115.2815458
320.7143544,320.7143544,99.10737368,103.3568058,0.5,0.5,0,1,1,0.419993843,0.398829119,0.420006129,0.398840721,120.4301797,121.7568309
320.7143544,320.7143544,103.3568058,107.9963174,0.5,0.5,0,1,1,0.398829119,0.37836689,0.398840721,0.378377655,129.4519727,129.9990117
320.7143544,320.7143544,107.9963174,113.0882684,0.5,0.5,0,1,1,0.37836689,0.358491076,0.378377655,0.358500878,140.0642047,140.0993542
320.7143544,320.7143544,113.0882684,118.7095703,0.5,0.5,0,1,1,0.358491076,0.339098778,0.358500878,0.339107534,152.624676,152.3197448
320.7143544,320.7143544,118.7095703,124.9562822,0.5,0.5,0,1,1,0.339098778,0.320096901,0.339107534,0.320104565,167.6072712,167.0808475
320.7143544,320.7143544,124.9562822,131.9500886,0.5,0.5,0,1,1,0.320096901,0.301399361,0.320104565,0.301405925,185.6486157,184.9885223
320.7143544,320.7143544,131.9500886,139.8476356,0.5,0.5,0,1,1,0.301399361,0.282924642,0.301405925,0.282930129,207.6191671,206.8946313
320.7143544,320.7143544,139.8476356,148.8543261,0.5,0.5,0,1,1,0.282924642,0.264593516,0.282930129,0.264597975,234.7343653,234.0027142
320.7143544,320.7143544,148.8543261,159.2453004,0.5,0.5,0,1,1,0.264593516,0.246326721,0.264597975,0.246330222,268.7338799,268.0442458
320.7143544,320.7143544,159.2453004,171.3984319,0.5,0.5,0,1,1,0.246326721,0.228042393,0.246330222,0.22804502,312.1814329,311.5767779
320.7143544,320.7143544,171.3984319,185.8483024,0.5,0.5,0,1,1,0.228042393,0.209652947,0.22804502,0.209654795,368.988439,368.5065379
320.7143544,320.7143544,185.8483024,203.3787513,0.5,0.5,0,1,1,0.209652947,0.191060965,0.209654795,0.191062136,445.3769788,445.0505523
320.7143544,320.7143544,203.3787513,225.1909242,0.5,0.5,0,1,1,0.191060965,0.172153332,0.191062136,0.172153931,551.7653882,551.6211909
320.7143544,320.7143544,225.1909242,253.2309977,0.5,0.5,0,1,1,0.172153332,0.152792188,0.172153931,0.152792322,706.7606592,706.8170525
320.7143544,320.7143544,253.2309977,290.8907277,0.5,0.5,0,1,1,0.152792188,0.132799839,0.152792322,0.132799616,946.5073458,946.7704927
320.7143544,320.7143544,290.8907277,344.7008089,0.5,0.5,0,1,1,0.132799839,0.111931073,0.132799616,0.111930602,1349.763653,1350.227343
320.7143544,320.7143544,344.7008089,429.2066067,0.5,0.5,0,1,1,0.111931073,0.089815686,0.111930602,0.089814909,2120.041348,2120.300587
320.7143544,320.7143544,429.2066067,585.450319,0.5,0.5,0,1,1,0.089815686,0.065816719,0.089814909,0.065816948,3944.871114,3945.995318
320.7143544,320.7143544,585.450319,1000,0.5,0.5,0,1,1,0.065816719,0.038533852,0.065816948,0.038533618,10818.17617,10818.51419
320.7143544,360.9584475,1000,68,0.5,0.5,0,0,0,0.038533852,32.80525979,0.038533618,32.80587841,-30529.48897,-30459.15102
360.9584475,360.9584475,68,70.04454961,0.5,0.5,0,0,0,32.80525979,32.57642044,32.80587841,32.57676459,224.5374919,137.649352
360.9584475,360.9584475,70.04454961,72.20151826,0.5,0.5,0,0,0,32.57642044,32.32016488,32.57676459,32.32032165,199.9102436,139.7974918
360.9584475,360.9584475,72.20151826,74.48170837,0.5,0.5,0,0,0,32.32016488,32.03509825,32.32032165,32.03514659,181.2966975,143.0188978
360.9584475,360.9584475,74.48170837,76.8974107,0.5,0.5,0,0,0,32.03509825,31.71927096,32.03514659,31.71928336,168.0837124,147.3909928
360.9584475,360.9584475,76.8974107,79.46267512,0.5,0.5,0,0,0,31.71927096,31.37005393,31.71928336,31.37009827,159.7573979,153.0111533
360.9584475,360.9584475,79.46267512,82.19364377,0.5,0.5,0,0,0,31.37005393,30.98395662,31.37009827,30.98409834,155.9066435,160.0063737
360.9584475,360.9584475,82.19364377,85.10896368,0.5,0.5,0,0,0,30.98395662,30.55635863,30.98409834,30.55666334,156.2314335,168.546956
360.9584475,360.9584475,85.10896368,88.23030246,0.5,0.5,0,0,0,30.55635863,30.08110376,30.55666334,30.08164062,160.5595085,178.8672676
360.9584475,360.9584475,88.23030246,91.58299845,0.5,0.5,0,0,0,30.08110376,29.54986373,30.08164062,29.55071022,168.8778366,191.2993275
360.9584475,360.9584475,91.58299845,95.19688857,0.5,0.5,0,0.419857563,0.389079894,29.54986373,1.170891681,29.55071022,1.259488481,2418.852137,2294.195139
360.9584475,360.9584475,95.19688857,99.10737368,0.5,0.5,0,1,1,1.170891681,0.477837029,1.259488481,0.477855123,3339.985342,3550.349595
360.9584475,360.9584475,99.10737368,103.3568058,0.5,0.5,0,1,1,0.477837029,0.453053391,0.477855123,0.453069948,122.6864979,124.457564
360.9584475,360.9584475,103.3568058,107.9963174,0.5,0.5,0,1,1,0.453053391,0.429228968,0.453069948,0.429244013,131.5281422,132.2790488
360.9584475,360.9584475,107.9963174,113.0882684,0.5,0.5,0,1,1,0.429228968,0.4062018,0.429244013,0.406215321,141.9829679,142.0879543
360.9584475,360.9584475,113.0882684,118.7095703,0.5,0.5,0,1,1,0.4062018,0.383831692,0.406215321,0.383843676,154.4040715,154.0920291
360.9584475,360.9584475,118.7095703,124.9562822,0.5,0.5,0,1,1,0.383831692,0.361994595,0.383843676,0.362005049,169.2618501,168.6838899
360.9584475,360.9584475,124.9562822,131.9500886,0.5,0.5,0,1,1,0.361994595,0.340578191,0.362005049,0.340587149,187.1903123,186.4540409
360.9584475,360.9584475,131.9500886,139.8476356,0.5,0.5,0,1,1,0.340578191,0.319478241,0.340587149,0.31948576,209.0579391,208.2455631
360.9584475,360.9584475,139.8476356,148.8543261,0.5,0.5,0,1,1,0.319478241,0.298595343,0.31948576,0.298601504,236.0786804,235.2567581
360.9584475,360.9584475,148.8543261,159.2453004,0.5,0.5,0,1,1,0.298595343,0.277831833,0.298601504,0.277836737,269.9911003,269.2158311
360.9584475,360.9584475,159.2453004,171.3984319,0.5,0.5,0,1,1,0.277831833,0.257088522,0.277836737,0.257092283,313.3581366,312.6781987
360.9584475,360.9584475,171.3984319,185.8483024,0.5,0.5,0,1,1,0.257088522,0.236260901,0.257092283,0.236263644,370.0907097,369.5486452
360.9584475,360.9584475,185.8483024,203.3787513,0.5,0.5,0,1,1,0.236260901,0.215234296,0.236263644,0.215236151,446.4106965,446.0432155
360.9584475,360.9584475,203.3787513,225.1909242,0.5,0.5,0,1,1,0.215234296,0.193877089,0.215236151,0.193878188,552.7365598,552.5736463
360.9584475,360.9584475,225.1909242,253.2309977,0.5,0.5,0,1,1,0.193877089,0.172030399,0.193878188,0.172030878,707.6758501,707.7382047
360.9584475,360.9584475,253.2309977,290.8907277,0.5,0.5,0,1,1,0.172030399,0.149490978,0.172030878,0.14949097,947.3743169,947.6692085
360.9584475,360.9584475,290.8907277,344.7008089,0.5,0.5,0,1,1,0.149490978,0.125979938,0.14949097,0.125979579,1350.592323,1351.11274
360.9584475,360.9584475,344.7008089,429.2066067,0.5,0.5,0,1,1,0.125979938,0.101077939,0.125979579,0.101077149,2120.895729,2121.182207
360.9584475,360.9584475,429.2066067,585.450319,0.5,0.5,0,1,1,0.101077939,0.074065617,0.101077149,0.074066051,3945.630795,3946.882293
360.9584475,360.9584475,585.450319,1000,0.5,0.5,0,1,1,0.074065617,0.043363571,0.074066051,0.043363361,10819.02198,10819.4064
360.9584475,405.6757736,1000,68,0.5,0.5,0,0,0,0.043363571,32.80801296,0.043363361,32.80863153,-30528.90964,-30459.02569
405.6757736,405.6757736,68,70.04454961,0.5,0.5,0,0,0,32.80801296,32.57927942,32.80863153,32.57962338,224.5119989,137.6451712
405.6757736,405.6757736,70.04454961,72.20151826,0.5,0.5,0,0,0,32.57927942,32.32314776,32.57962338,32.32330418,199.8849034,139.7903158
405.6757736,405.6757736,72.20151826,74.48170837,0.5,0.5,0,0,0,32.32314776,32.03822635,32.32330418,32.03827412,181.2708844,143.0084651
